00; MSE: 0.0000; cos: 0.9995
01; MSE: 0.0000; cos: 1.0000
02; MSE: 0.0000; cos: 0.9995
03; MSE: 0.0000; cos: 0.9995
04; MSE: 0.0000; cos: 0.9990
05; MSE: 0.0000; cos: 1.0000
06; MSE: 0.0000; cos: 1.0010
07; MSE: 0.0000; cos: 1.0000
08; MSE: 0.0000; cos: 0.9995
09; MSE: 0.0000; cos: 1.0000
10; MSE: 0.0000; cos: 1.0000
11; MSE: 0.0000; cos: 1.0000
12; MSE: 0.0000; cos: 0.9990
13; MSE: 0.0000; cos: 1.0010
14; MSE: 0.0000; cos: 1.0010
15; MSE: 0.0000; cos: 1.0000
16; MSE: 0.0025; cos: 1.0000
17; MSE: 0.0026; cos: 1.0000
18; MSE: 0.0028; cos: 1.0000
19; MSE: 0.0029; cos: 1.0000
20; MSE: 0.0032; cos: 1.0000
21; MSE: 0.0040; cos: 1.0000
22; MSE: 0.0051; cos: 1.0000
23; MSE: 0.0069; cos: 1.0000
24; MSE: 0.0087; cos: 0.9995
25; MSE: 0.0114; cos: 1.0000
26; MSE: 0.0153; cos: 1.0000
27; MSE: 0.0214; cos: 1.0000
28; MSE: 0.0101; cos: 1.0000
